entity_type,entity_id,episode_num,episode_title,supporter_id,user_id,npub,name,username,ids,firstseen,lastseen,updated,btc_d7_total,btc_d7_boosts,btc_d7_streams,btc_d7_zaps,btc_d7_purchases,btc_d7_subscriptions,btc_d30_total,btc_d30_boosts,btc_d30_streams,btc_d30_zaps,btc_d30_purchases,btc_d30_subscriptions,btc_m3_total,btc_m3_boosts,btc_m3_streams,btc_m3_zaps,btc_m3_purchases,btc_m3_subscriptions,btc_alltime_total,btc_alltime_boosts,btc_alltime_streams,btc_alltime_zaps,btc_alltime_purchases,btc_alltime_subscriptions,usd_d7_total,usd_d7_boosts,usd_d7_streams,usd_d7_zaps,usd_d7_purchases,usd_d7_subscriptions,usd_d30_total,usd_d30_boosts,usd_d30_streams,usd_d30_zaps,usd_d30_purchases,usd_d30_subscriptions,usd_m3_total,usd_m3_boosts,usd_m3_streams,usd_m3_zaps,usd_m3_purchases,usd_m3_subscriptions,usd_alltime_total,usd_alltime_boosts,usd_alltime_streams,usd_alltime_zaps,usd_alltime_purchases,usd_alltime_subscriptions
EPISODE,9bujoMt5jRPVOwtIZmop,006,Grassroots Recap: Philly Suburbs & Bitcoin Park Nashville | Ep. 006,1QV35qKH6RCccCZR9Ua2,8Zso0hGJY6bYEzVz7HZXppOqphY2,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,Matthew D,,fountain:1vfyk3yjU8M0Eq9oxl72;npub:npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,2026-04-09T11:08:23.954Z,2026-04-09T11:08:25.807Z,2026-04-30T00:02:44.681Z,0,0,0,0,0,0,10000,10000,0,0,0,0,10000,10000,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,7.13145,7.13145,0,0,0,0,7.131457000000001,7.131457000000001,0,0,0,0,7.131453070000001,7.131453070000001,0,0,0,0
EPISODE,aCokvqoB5KnXfRvFUs99,012,"Local Bitcoiners • Leveraging Social Capital in Charlotte & Peru: Charlotte, NC | Ep. 012",4PS78vjM1P6pIS9HG3N1,26OOjHAbUMQlSkcD0SaP1N78SH62,npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,bullishclips@fountain.fm,bullishclips,fountain:y2NBwBJsfQPbmJjtVjeY;npub:npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,2026-05-24T04:17:59.212Z,2026-05-24T04:18:02.281Z,2026-06-22T00:01:35.397Z,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0.07675,0.07675,0,0,0,0,0.07674376,0.07674376,0,0,0,0,0.0767457568,0.0767457568,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",MToAqwKEvN2aSuqyj4dy,,,Anonymous,,uuid:48896dff-f4a5-4092-b9c8-97c9a3c3159b,2026-06-11T00:25:33.754Z,2026-06-11T00:25:39.976Z,2026-07-11T00:01:11.200Z,0,0,0,0,0,0,0,0,0,0,0,0,69420,69420,0,0,0,0,69420,69420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8817,42.8817,0,0,0,0,42.881702000000004,42.881702000000004,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",0XEaf3HElYbpYbPZXxXP,,npub1g9ysswt67fnyqfrsgtd8l9p0eyccxlydn5eq0cn3evhm9w7e5nkssvzlky,Orange Dad,,npub:npub1g9ysswt67fnyqfrsgtd8l9p0eyccxlydn5eq0cn3evhm9w7e5nkssvzlky,2026-06-13T12:58:49.001Z,2026-06-13T12:58:54.451Z,2026-07-13T00:01:11.904Z,0,0,0,0,0,0,0,0,0,0,0,0,2121,2121,0,0,0,0,2121,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359213,1.359213,0,0,0,0,1.359218,1.359218,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",JEdTPjBvxvSzTiQvnDFh,O0t9roBWWUYZNulUFYJ3qJAX2LQ2,npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,pleb2polymath@fountain.fm,pleb2polymath,fountain:j5sIB6SPNw3y4nB6V3RY;npub:npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,2026-06-11T04:32:43.828Z,2026-06-11T18:31:15.771Z,2026-07-11T00:01:13.700Z,0,0,0,0,0,0,0,0,0,0,0,0,1211,0,1211,0,0,0,1211,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7632590670999989,0,0.7632590670999989,0,0,0,0.7632622619999989,0,0.7632622619999989,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",8qvagtEi9YcTIkDlfDP6,kKfkYVqCfSc3nm8TW1plp2lzbIB3,npub1avlfy74e7pmhtc2wxjnp5v5ag59jmz6jkaeurkaqgp9segw97s9qycq6k3,user63647123@fountain.fm,user63647123,fountain:lczIJF0ZryqMxZWUPH86;npub:npub1avlfy74e7pmhtc2wxjnp5v5ag59jmz6jkaeurkaqgp9segw97s9qycq6k3,2026-06-24T02:54:13.813Z,2026-06-24T02:54:16.272Z,2026-07-14T00:02:32.892Z,0,0,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0.62646,0.62646,0,0,0,0,0.6264661166666666,0.6264661166666666,0,0,0,0,0.6264622981666667,0.6264622981666667,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",uLdYDTo61H1fYZjcyqgx,pfv8tjTV8ZPmtISX0QulmsyVXRK2,npub1yanyn2d7862md22tl9qrufgt2l8thn0ejdxklec5mpasjveagpxs7qsnkl,pookspalace@fountain.fm,pookspalace,fountain:MY1UmVac0xtKDRwKoikm;npub:npub1yanyn2d7862md22tl9qrufgt2l8thn0ejdxklec5mpasjveagpxs7qsnkl,2026-06-10T21:57:18.937Z,2026-06-10T21:57:24.445Z,2026-07-10T00:00:59.901Z,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30616869999999996,0.30616869999999996,0,0,0,0,0.306173029,0.306173029,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",L9Nq3IcPzELXjKqq9UdU,BdakMeC2F8NRD9jEw6Jn2yHtUIf2,npub1srqgvupkre8hggp5new59qdnpgr9lhnz23yf78p9tdrqraq04pwq9hpxxh,code27@fountain.fm,code27,fountain:Rtucj25kWVXAmvk8kDXD;npub:npub1srqgvupkre8hggp5new59qdnpgr9lhnz23yf78p9tdrqraq04pwq9hpxxh,2026-06-11T14:30:14.140Z,2026-06-11T14:30:17.486Z,2026-07-11T00:01:13.392Z,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31431765,0.31431765,0,0,0,0,0.3143128255,0.3143128255,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",Aqh7va6HLgrMXdAH5ik8,RUoGkVgmPtTT5hDt1yuHS9UjOU82,npub15rnr0y725evntjc8whryzfgqptts5tezthq28arpea6q20tdm5gq62z5dt,wtf@fountain.fm,wtf,fountain:t8MSXS85BqukhsDelCrD;npub:npub15rnr0y725evntjc8whryzfgqptts5tezthq28arpea6q20tdm5gq62z5dt,2026-06-13T11:04:20.167Z,2026-06-13T11:04:24.468Z,2026-07-13T00:01:11.695Z,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31905025,0.31905025,0,0,0,0,0.31905366749999997,0.31905366749999997,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",zYDEcMO09ZKPbKxHsKSR,26OOjHAbUMQlSkcD0SaP1N78SH62,npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,bullishclips@fountain.fm,bullishclips,fountain:y2NBwBJsfQPbmJjtVjeY;npub:npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,2026-06-16T18:18:58.861Z,2026-06-16T18:19:01.438Z,2026-07-14T00:01:31.595Z,0,0,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,0,0,0,0,0,0,0.14583,0.14583,0,0,0,0,0.1458239549,0.1458239549,0,0,0,0,0.1458258612,0.1458258612,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",52kGGH5QwE7RSzhwepoZ,7FLA68z7oEPlbpLTQwPwzBjW5Eh2,npub1gwac0cnpv6kpud92qexz60474x0mwvk2ut35wt6acc5azykvnjuqne97aw,madhatter@fountain.fm,madhatter,fountain:kqPdzMoX9aYicxSn6xqE;npub:npub1gwac0cnpv6kpud92qexz60474x0mwvk2ut35wt6acc5azykvnjuqne97aw,2026-06-11T02:58:18.805Z,2026-06-11T02:58:23.652Z,2026-07-11T00:01:11.195Z,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751720365,0.0751720365,0,0,0,0,0.0751717765,0.0751717765,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",z9qoEqMiZVR3QLNR8kiU,tQyTbxhnzWSjLzuh7OTOS3pQ3bM2,npub15rp8pt5u4r8m5yavdceuzsr8zcah0jtwwpfu2nmp22ss3yjawn3qhtdruw,user11694472@fountain.fm,user11694472,fountain:fCuRlcuK2Z6tfc8y7ueW;npub:npub15rp8pt5u4r8m5yavdceuzsr8zcah0jtwwpfu2nmp22ss3yjawn3qhtdruw,2026-06-18T16:14:13.982Z,2026-06-18T16:14:16.609Z,2026-07-14T00:01:37.803Z,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0.06263,0.06263,0,0,0,0,0.06263551833333333,0.06263551833333333,0,0,0,0,0.06263579728333334,0.06263579728333334,0,0,0,0
EPISODE,aelYU8CUjGDIItw7Ec20,015,"Local Bitcoiners • Privacy is Sovereignty w/Btcwrestle: Columbia, SC | Ep. 015",5UeS81VkbVSyyP3Njs2E,6BwQmhaZzOhFzQIb4NT1v96qPbA3,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,NostrGang@fountain.fm,NostrGang,fountain:7yFU6TDVQCUATGqYb4xT;npub:npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,2026-06-12T10:17:53.887Z,2026-06-12T10:17:56.491Z,2026-07-12T00:01:16.198Z,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06368310999999999,0.06368310999999999,0,0,0,0,0.0636876837,0.0636876837,0,0,0,0
EPISODE,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",BFkMdJRTU9CCgF8Pv3u0,,,Anonymous,,uuid:5a5b842a-e422-4337-9d47-4215c13bbca4,2026-07-03T17:35:13.746Z,2026-07-03T17:35:28.733Z,2026-07-14T00:03:14.100Z,0,0,0,0,0,0,6900,6900,0,0,0,0,6900,6900,0,0,0,0,6900,6900,0,0,0,0,0,0,0,0,0,0,4.28688,4.28688,0,0,0,0,4.286872,4.286872,0,0,0,0,4.286874,4.286874,0,0,0,0
EPISODE,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",krjdUNPtQoiMJFP7kKww,8Zso0hGJY6bYEzVz7HZXppOqphY2,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,user82925646@fountain.fm,user82925646,fountain:1vfyk3yjU8M0Eq9oxl72;npub:npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,2026-07-02T11:23:54.637Z,2026-07-02T11:23:58.864Z,2026-07-14T00:03:10.894Z,0,0,0,0,0,0,5000,5000,0,0,0,0,5000,5000,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0,3.06149,3.06149,0,0,0,0,3.061487,3.061487,0,0,0,0,3.06148629,3.06148629,0,0,0,0
EPISODE,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",6eWBZMVFfxuKtEdcnuYl,wuS6785infRgiNz9wXKGPifTLag2,npub1qjhr8se64q78dvvpftv6lazgfukgg22wj0kjtjfr6x2gwfeg6j2ssju7c0,user80105079@fountain.fm,user80105079,fountain:4x0eKPcdd1oM4IPJ7qSC;npub:npub1qjhr8se64q78dvvpftv6lazgfukgg22wj0kjtjfr6x2gwfeg6j2ssju7c0,2026-07-03T15:19:23.943Z,2026-07-03T15:19:27.186Z,2026-07-14T00:03:14.294Z,0,0,0,0,0,0,2000,2000,0,0,0,0,2000,2000,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,1.24121,1.24121,0,0,0,0,1.2412222333333331,1.2412222333333331,0,0,0,0,1.2412188963333333,1.2412188963333333,0,0,0,0
EPISODE,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",406OhWXmX5JeYwWbMqt0,edCO2U2axVRBcrYoLYylq4GalP23,npub1h6dm833nvxz8ykmp3me6uf46agyjwgc535jfn6ew5gzl8rmmtxdq4ysge0,user70603455@fountain.fm,user70603455,fountain:VWlo1yNhiSiFutCEgqQm;npub:npub1h6dm833nvxz8ykmp3me6uf46agyjwgc535jfn6ew5gzl8rmmtxdq4ysge0,2026-07-02T22:20:14.002Z,2026-07-02T22:20:20.202Z,2026-07-14T00:03:12.991Z,0,0,0,0,0,0,2000,2000,0,0,0,0,2000,2000,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,1.22931,1.22931,0,0,0,0,1.2293073666666665,1.2293073666666665,0,0,0,0,1.2293059356666667,1.2293059356666667,0,0,0,0
EPISODE,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",QnuuYyf7p4Uck8mspNfW,Nmi074pMyMPwK6m2Ip7HOlmt0jj1,npub1gdl92pgwnxjts7sa4q00kplegugav5a2an5s5pju7hkupmkqce4q0wfzsx,user10049333@fountain.fm,user10049333,fountain:SDsQ1gMR0omZYEziVJnZ;npub:npub1gdl92pgwnxjts7sa4q00kplegugav5a2an5s5pju7hkupmkqce4q0wfzsx,2026-07-02T23:21:28.963Z,2026-07-02T23:39:55.180Z,2026-07-14T00:03:11.896Z,0,0,0,0,0,0,1440,420,1020,0,0,0,1440,420,1020,0,0,0,1440,420,1020,0,0,0,0,0,0,0,0,0,0.8842,0.25769,0.62651,0,0,0,0.8842799562999998,0.25768386,0.6265960963,0,0,0,0.8842788692999998,0.257682773,0.6265960963,0,0,0
EPISODE,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",zs2bYC7Lgqm19TuoASI0,O0t9roBWWUYZNulUFYJ3qJAX2LQ2,npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,pleb2polymath@fountain.fm,pleb2polymath,fountain:j5sIB6SPNw3y4nB6V3RY;npub:npub13h3hhzv20uqjsyrmj95mstdvsqae3th5a2vr7ctjal2rvpw34xvsdwa57n,2026-07-03T15:23:14.028Z,2026-07-03T19:29:25.178Z,2026-07-14T00:03:14.396Z,0,0,0,0,0,0,1308,0,1308,0,0,0,1308,0,1308,0,0,0,1308,0,1308,0,0,0,0,0,0,0,0,0,0.8115,0,0.8115,0,0,0,0.8124841492166679,0,0.8124841492166679,0,0,0,0.812484717466668,0,0.812484717466668,0,0,0
EPISODE,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",Cc7GFFToDU298ROxhiIQ,nxFBUwqyhWZAROPdJJbmF3C3vlg1,npub10xvczstpwsljy7gqd2cselvrh5e6mlerep09m8gff87avru0ryqsg2g437,ericfj@fountain.fm,ericfj,fountain:6srzk2YmkdPvvbpE4Olt;npub:npub10xvczstpwsljy7gqd2cselvrh5e6mlerep09m8gff87avru0ryqsg2g437,2026-07-02T23:06:02.317Z,2026-07-02T23:17:24.978Z,2026-07-14T00:03:12.496Z,0,0,0,0,0,0,396,0,396,0,0,0,396,0,396,0,0,0,396,0,396,0,0,0,0,0,0,0,0,0,0.24265,0,0.24265,0,0,0,0.24270866509999986,0,0.24270866509999986,0,0,0,0.24270802104999986,0,0.24270802104999986,0,0,0
EPISODE,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",mPzBQAq12LVdRdMOthBG,6BwQmhaZzOhFzQIb4NT1v96qPbA3,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,NostrGang@fountain.fm,NostrGang,fountain:7yFU6TDVQCUATGqYb4xT;npub:npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,2026-07-02T18:36:03.955Z,2026-07-02T18:36:14.601Z,2026-07-14T00:03:11.293Z,0,0,0,0,0,0,251,251,0,0,0,0,251,251,0,0,0,0,251,251,0,0,0,0,0,0,0,0,0,0,0.15499,0.15499,0,0,0,0,0.15498931648333333,0.15498931648333333,0,0,0,0,0.1549878692,0.1549878692,0,0,0,0
EPISODE,bBf4IJhsERLpTYeRESOa,018,"Local Bitcoiners • Upping Your Meetup Game w/Steve, Scott & Tali: Louisville, KY | Ep. 018",6IEZGpIlHlzskz3AIVKG,26OOjHAbUMQlSkcD0SaP1N78SH62,npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,bullishclips@fountain.fm,bullishclips,fountain:y2NBwBJsfQPbmJjtVjeY;npub:npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,2026-07-07T15:32:33.939Z,2026-07-07T15:37:17.119Z,2026-07-14T00:00:24.993Z,0,0,0,0,0,0,222,222,0,0,0,0,222,222,0,0,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0.14156,0.14156,0,0,0,0,0.1415465673,0.1415465673,0,0,0,0,0.1415503667,0.1415503667,0,0,0,0
EPISODE,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",K3MNWQiKT6OBsanGfMu0,VG78QtXuevPiJdIj5ZCyVqRX6c53,npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,logues@fountain.fm,logues,fountain:rncGzbsVVjleYJ3aIgd8;npub:npub1mc909r6rtu2kfmzfy9u5vzy60jlhgqgzty0jqlz0qhkdraxcypcqduvk2m,2026-06-02T22:26:14.022Z,2026-06-03T01:20:34.471Z,2026-07-03T00:00:53.597Z,0,0,0,0,0,0,0,0,0,0,0,0,4069,0,4069,0,0,0,4069,0,4069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7103459999999995,0,2.7103459999999995,0,0,0,2.7103499999999996,0,2.7103499999999996,0,0,0
EPISODE,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",8SfK1YpQgv2Fv3AqO7Be,wBHeoBISpFargiwQptg0FaaIwt23,npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,wartime@fountain.fm,wartime,fountain:9ZMfG0jX1BNx3NR6qMFp;npub:npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,2026-05-28T20:37:01.289Z,2026-05-28T20:37:07.002Z,2026-06-27T00:01:30.094Z,0,0,0,0,0,0,0,0,0,0,0,0,3334,3334,0,0,0,0,3334,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4510844522000004,2.4510844522000004,0,0,0,0,2.4510883222,2.4510883222,0,0,0,0
EPISODE,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",cjypQf2kiO1aLMlxvrtl,HbEZH8TzhNRJatbrCZTf8ABGzNa2,npub15604np6ccsk7ugph4nrg7kyq7kpme9lmcn4l0q2xk4yd5d6puu2s00dr0u,godsdeth@fountain.fm,godsdeth,fountain:9gPYvkzzyRCfpJv4YXFG;npub:npub15604np6ccsk7ugph4nrg7kyq7kpme9lmcn4l0q2xk4yd5d6puu2s00dr0u,2026-05-28T09:38:53.929Z,2026-05-28T09:38:57.573Z,2026-06-27T00:01:27.307Z,0,0,0,0,0,0,0,0,0,0,0,0,1237,1237,0,0,0,0,1237,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9075507796000001,0.9075507796000001,0,0,0,0,0.9075530932000001,0.9075530932000001,0,0,0,0
EPISODE,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",Uvt1BcHBLZp1sss7R1i9,MOEznH85cINjrSAwP4n1TCdtCxJ3,npub1zgy6k5c8qdw3zjvhwf6gjyqcpsdq7jgd8lndsjzpfvtfqykkj65smuswzn,user81746689@fountain.fm,user81746689,fountain:6Anb8v4DtKfCBLxQsuCD;npub:npub1zgy6k5c8qdw3zjvhwf6gjyqcpsdq7jgd8lndsjzpfvtfqykkj65smuswzn,2026-05-31T10:20:38.826Z,2026-05-31T12:47:10.478Z,2026-06-29T00:01:19.598Z,0,0,0,0,0,0,600,600,0,0,0,0,600,600,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0.4424,0.4424,0,0,0,0,0.44241529,0.44241529,0,0,0,0,0.442411315,0.442411315,0,0,0,0
EPISODE,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",gFrcGMnZ8xNsPDjftDPn,BdakMeC2F8NRD9jEw6Jn2yHtUIf2,npub1srqgvupkre8hggp5new59qdnpgr9lhnz23yf78p9tdrqraq04pwq9hpxxh,code27@fountain.fm,code27,fountain:Rtucj25kWVXAmvk8kDXD;npub:npub1srqgvupkre8hggp5new59qdnpgr9lhnz23yf78p9tdrqraq04pwq9hpxxh,2026-05-29T04:35:27.164Z,2026-05-29T04:35:30.307Z,2026-06-28T00:01:12.996Z,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36639430000000006,0.36639430000000006,0,0,0,0,0.366394181,0.366394181,0,0,0,0
EPISODE,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",ceLIQB8nbcUjuqLYQuka,351oDRNW4sPJ7HT9KgbUcxNIdjo2,npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,permanerd@fountain.fm,permanerd,fountain:9CtlNkiXZnDOAj5UT8Px;npub:npub1zqdpzty2mshxncqqxy2078qax6mlehsxmpx5095wtxw4tpepkr0s2ce6fj,2026-05-28T20:06:58.957Z,2026-05-28T20:07:15.966Z,2026-06-27T00:01:30.003Z,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36623515,0.36623515,0,0,0,0,0.36623755049999995,0.36623755049999995,0,0,0,0
EPISODE,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",mRp84uJj8XU2SHHKE162,k6dGIt9k2hRnm73z7BCUVVBQwtz1,npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,shadrach@fountain.fm,shadrach,fountain:QHTmd73FmJgg0Id3Qd5S;npub:npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,2026-05-29T17:01:53.873Z,2026-05-29T17:02:13.868Z,2026-06-28T00:01:14.593Z,0,0,0,0,0,0,0,0,0,0,0,0,323,323,0,0,0,0,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2389733588,0.2389733588,0,0,0,0,0.2389688096,0.2389688096,0,0,0,0
EPISODE,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",YxzUfZR6akvtqxAmrN6w,26OOjHAbUMQlSkcD0SaP1N78SH62,npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,bullishclips@fountain.fm,bullishclips,fountain:y2NBwBJsfQPbmJjtVjeY;npub:npub1vvcxpktswmuaqr5a27u3926m036mu43wgev4rsktcntduygdn4estgp5fy,2026-06-02T10:29:39.126Z,2026-06-02T10:29:48.762Z,2026-07-02T00:01:10.902Z,0,0,0,0,0,0,0,0,0,0,0,0,221,221,0,0,0,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1535867788,0.1535867788,0,0,0,0,0.1535844944,0.1535844944,0,0,0,0
EPISODE,fwonpMx88vb8z77HIuOJ,013,"Big Upsides, Small Risks: The Value of Bitcoin Meetups | Ep. 013",v8yngz2LFl7Ov7NVaBEb,6BwQmhaZzOhFzQIb4NT1v96qPbA3,npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,NostrGang@fountain.fm,NostrGang,fountain:7yFU6TDVQCUATGqYb4xT;npub:npub1jxh2kga4ve8d4ftahcqtqswvk5z5f7ya0k2kx3dm679hmw4ysesqvt62rj,2026-05-28T12:12:38.867Z,2026-05-28T12:12:44.395Z,2026-06-27T00:01:27.796Z,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887168975,0.0887168975,0,0,0,0,0.08871899750000001,0.08871899750000001,0,0,0,0
