settled_at,payment_hash,source,app,kind,sender_npub,sender_name,episode_id,episode_num,episode_title,show_level,total_sats,our_sats,divisor,total_sats_method,message,reed_sats,rev_sats,aquafox_sats,guests_sats,fountain_sats,uncertain_sats
2026-04-08T20:30:23Z,7e8b2481b369df06589e796080008dbf3c9bffebe3ae5c151786067c939ad2e9,fountain_boost,Fountain,boost,npub1uu05m8nl7hcns53g7tpzqalnncnpzx9vf70435s46ykfjtlrwmmqk47qum,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,100,49,0.49,sat math 0.49,*no comment with boost*,49,49,0,0,2,
2026-04-08T19:08:03Z,f47bf43abf4d22dd26155b680a0e6ab0f3c7cfe8c8f821c4485923a705596da9,fountain_boost,Fountain,boost,npub15604np6ccsk7ugph4nrg7kyq7kpme9lmcn4l0q2xk4yd5d6puu2s00dr0u,,9bujoMt5jRPVOwtIZmop,006,Local Bitcoiners • Grassroots Recap: Philly Suburbs & Bitcoin Park Nashville | Ep. 006,false,1237,606,0.49,sat math 0.49,Thank you gentlemen\n\nhttps://fountain.fm/episode/9bujoMt5jRPVOwtIZmop\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqsvpv0exw4pztkygxqzgmwq5kt20d58zdanqj86ygz762cjaflrj0s6vm6qn,606,606,0,0,25,
2026-04-08T18:13:04Z,c54bacce90a1e8d98d38d9e80aedda81b8fd470772fd587aad4858ad7622dab9,zap,nostr zaps,zap,npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,,,,,true,21,21,1.0,zap receipt,,0,0,21,0,0,0
2026-04-07T17:45:44Z,635a4d9d802eaa5ead5abffcadaf252d40ec6772a9bbfb2bbe3eacc0cf027775,fountain_boost,Fountain,boost,npub1ljswqt5rr5hpd3ee86n4qp9uvqafk233wlsvndxu7sxg8q889fxse79q6n,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,12020,5890,0.49,sat math 0.49,"Join us for the largest Bitcoin-only conference on the West Coast! Bitcoin is for Everyone, May 22-23 (🍕 day weekend!) in Portland, OR. bitcoinisforeveryone.com Use discount code NOSTRINSIDER for 21-percent off!",5890,5890,0,0,240,
2026-04-07T17:35:38Z,5c37e3cc387039a05ea521b89f5dee8a8b812efe43707dc9ba55b286a8e942ec,fountain_boost,Fountain,boost,npub1ljswqt5rr5hpd3ee86n4qp9uvqafk233wlsvndxu7sxg8q889fxse79q6n,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,11010,5395,0.49,sat math 0.49,"The Portland Bitcoin Group has Meetups 6 times a month, come check us out!",5395,5395,0,0,220,
2026-04-07T14:22:25Z,08545e6ceb50bc3b283af134906e2382a090ee6df839807a5c71c31841db6ef5,fountain_boost,Fountain,boost,npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,720,353,0.49,sat math 0.49,"nostr:npub16ux4qzg4qjue95vr3q327fzata4n594c9kgh4jmeyn80v8k54nhqg6lra7 is living the local Bitcoiner dream! The more I talk with him the more I learn. He's got such diverse set of knowledge, skills, relationships and products and he's tying it all together with local Bitcoin culture. Zap!\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqswqplws8n69c4v6dyehtkk4hqgglf4dx5ynzjyzv6g0prcxz9dg3cksdz7d",353,353,0,0,14,
2026-04-07T02:18:24Z,69461372589d4830dd2aa397e1b41877b259f8d81b097d003b0a3d54fbce5d89,fountain_boost,Fountain,boost,npub1tan2cwtf8s7zxvck79qllzaa7smy03y9ftd50gk6jnag2htnslssyfhjmr,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,2000,980,0.49,sat math 0.49,Boost Bot Megathread!! How cool is that?! Live your podcast! I’m learning so much!\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqs2k4nuyfftz5ymlpcfrr0eakewzf3e5d9xj0j3q59v3v7f8d7q4pqa4ezu7,980,980,0,0,40,
2026-04-06T22:33:56Z,4ab87701aecf428ce5d24d76f19b4aed8c54d10109293a9cbaf81e2a2af3e6fa,zap,nostr zaps,zap,npub13v5w9ylsdahkfggkaa6ya2qardpfsgt8r45n5j27c6j8en8g3nrqsacqpv,,,,,true,420,420,1.0,zap receipt,Let's go 🚀,0,0,420,0,0,0
2026-04-06T19:50:36Z,a9a9dcb9fae26e51d3491cb00044bb5bb6ebd8e4f6275b3c26d0dca8dc2e2e7d,fountain_boost,Fountain,boost,npub138lktp328xjqvs45zysswzjxu4gxj58uypmlt486nxhek3dry8vsf3zeru,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,1000,490,0.49,sat math 0.49,"Check out my Bitcoin Events Map. I'm keeping track of not only the Bitcoin conferences (there are other directories doing the same), but also the Bitcoin meetups.\n\n\n\nI am aggregating everything I find on Meetup, Luma, Telegram, Signal, Satlantis, own websites...\n\n\n\nAnyone can submit their event if it's not there and I'll validate them to avoid SPAM.\n\n\n\nIf you are curious to see what's going on in the world, check it out at BTCEventsMap.com",490,490,0,0,20,
2026-04-06T17:21:59.992Z,,fountain_stream,Fountain,stream,npub1x57njsdpz92cudukgmx9s5r0asfjas7g2w5tdvear25hm6uy970qjddxuw,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,5712,,,fountain supporters firestore,,2799,2799,0,0,114,
2026-04-06T14:44:48Z,92be5a6f8febeb3d3a080c8d30fea39db98dfb431b6a1bb5807a170865d66a00,fountain_boost,Fountain,boost,npub1x57njsdpz92cudukgmx9s5r0asfjas7g2w5tdvear25hm6uy970qjddxuw,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,10020,4910,0.49,sat math 0.49,LFG!  Get out and go to your local meetup. Find a meetup when you travel. Can’t wait to see you fellas at Lake Satoshi in a few months\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqstysyn77zluehnyccpfzp92uxnpv996ufnn2a4pfkm2zexscxadfskdug73,4910,4910,0,0,200,
2026-04-06T14:23:57Z,263b7d1b1ac3f0ea6b8d9dc23ecb6ead5684f50038753980742c995331b6ac4b,zap,nostr zaps,zap,npub1pzej3dt6ql5xzzxh4lg9eg2yttr25zsft4s4fje0gdrmm64mmwvswqshxc,,,,,true,21,21,1.0,zap receipt,🤙🏼,0,0,21,0,0,0
2026-04-06T14:22:15Z,8b9a4af19376f83172d1fe47cf0f74f30c037ae09bdb089046ba76887a6079c0,fountain_boost,Fountain,boost,npub1zcl7nn05sj6whseudcp84pc5mne7qs3vjvpml0ed46a6ztwyyx9qgpyt2h,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,1033,506,0.49,sat math 0.49,finally getting around to listening to your show. good stuff. \n#smij #zapd #grownostr\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqsye600ntlkwp7zqfvnjxr4aft0t4jcsm84fm49y8craql2m5hyqmcntcfyr,506,506,0,0,21,
2026-04-06T14:14:58Z,bccabcf2db8e2d1a8492903566caedab72c6dcc0115f7ffec6d96d52bfe3e7dd,fountain_boost,Fountain,boost,npub138lktp328xjqvs45zysswzjxu4gxj58uypmlt486nxhek3dry8vsf3zeru,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,210,103,0.49,sat math 0.49,Thanks for the show!,103,103,0,0,4,
2026-04-06T14:12:12Z,8564514842f5e849be62afa9aaf7ab93d01aff9d7b48b53d31813a4d884f0b2e,fountain_boost,Fountain,boost,npub1vpx9596duxdsmx4kwksycm2u4qy0gr6mzg289m52q96gdy97s9zsnkjspj,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,4269,2092,0.49,sat math 0.49,"Auggie is an inspiration for pioneers building on the Intellectual Silk Road. \n\nThe Southwest Michigan meetup occurs the third Thursday of each month at Dwellers Coworking in Benton Harbor, MI. Join Rev Hodl, me, and a bunch of other quality humans in our quest to build our little corner of the Meshtadel through inspiring conversations, trade of goods and services, and collective cooperation.\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqs2h4y5tpr7vc72xd6g3v0gz0y3n0k8lpppjygmlf5aa4utzrldg8gncfv35",2092,2092,0,0,85,
2026-04-06T14:10:22Z,6ecac49efba9620302f0670b11b140818310dc4bc8af579b1c6e530d32fa049f,fountain_boost,Fountain,boost,npub15ymzglvv4alrp06q85eqqmawegxf688v0gtqwhjpgtp0a4k2mesqshkwwx,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,322,158,0.49,sat math 0.49,Pre boost. Can't wait to listen 🙏\nBullish on KC! \n#40HPW🎧\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqsvr7p8n94c3haqwk5shuqhz50d38st386xq58fwxf0f4c43xnkdngfzr4ef,158,158,0,0,6,
2026-04-03T05:37:54Z,a643f0b63b12f936ab654faa3ced9efe3ba4d53b20080270c93834fa52609b0c,fountain_boost,Fountain,boost,npub1q7why7lw8kq9ufr43ps75ngz3vhx5duqt7xmgklcq3dljqqfjegq2km2vr,,PfxSpLSelb60eIHqjiSC,002,"Local Bitcoiners • Meetups are the Ultimate Web of Trust: Jersey City, NJ | Ep. 002",false,1110,544,0.49,sat math 0.49,Great stuff. Don't stop this awesome train.,544,544,0,0,22,
2026-03-31T15:20:39.463Z,,fountain_stream,Fountain,stream,npub1cmwm5hhrm3jp4fd3hz9lakz7eejxz5aan4vcsekyzgk7lwwppfesksfaad,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,242,,,fountain supporters firestore,,118,119,0,0,5,
2026-03-31T00:16:05Z,e29483045d796dd4e8f84ef38be6bb70a852e26e526a7fdc67db093ef985096f,zap,nostr zaps,zap,npub1jmy8weweqzckna0amz7pn0uhhkxx693l7st23829ewmu43yvjsesfp6xcq,,,,,true,19,19,1.0,zap receipt,,0,0,19,0,0,0
2026-03-30T22:20:40Z,8556460774019c279594d187959c7e06e784f93413eab16f4af148d6d6678d1d,zap,nostr zaps,zap,npub1t3gxvxcf9nrcdd2ukhtfzjd39x7uers96u3ce3jnm605vhkkn7gsfp9elk,,,,,true,21,21,1.0,zap receipt,👍,0,0,21,0,0,0
2026-03-30T22:08:01Z,9c71725da0b7003f317dc529849c6ab75b8b6b5b1c46373eac73d23508fb2500,zap,nostr zaps,zap,npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,,,,,true,21,21,1.0,zap receipt,,0,0,21,0,0,0
2026-03-30T00:26:08Z,0de45faf22775d62aebfc685175cb7dd3edce125a109b2b9acd63c033d399d75,fountain_boost,Fountain,boost,npub1h2hy9wpjtq9czvl6eghnudxutz03dtrvj758tje4dyhzupuyajesacyjp0,,PyYiZvwjQw13umitWd3D,001,"Local Bitcoiners • 001. Starting and Growing Meetups | Western MA and South Bend, IN",false,999,979,0.98,sat math 0.98 (manual override),Great idea for a pod! Inspiring\n\nhttps://fountain.fm/episode/PyYiZvwjQw13umitWd3D\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqswhs5rps0k8a6nf7gjhpnq8hr6zszqs3m9pc4m8jhudqwtde03hnc033nya,489,490,0,0,20,
2026-03-29T13:25:30Z,69c11dc398d71e0c1c22d19f38b1f0bf53187037b53e8620d7860245cb7ef4ed,fountain_boost,Fountain,boost,npub1dgpt04w4c88wc0g262xaw8zvlm4mvwtmjhl0tn2sxtyjywsn6q4qt8ka3a,,NFBJRwFDW34wNHkujo3e,003,"Local Bitcoiners • Meetups & Podcasts are the Signal: Ottawa, CA | Ep. 003",false,100,49,0.49,sat math 0.49,Pure signal.\n\nThis needs to be in your first 10hrs\n\n#40hpw\n\nhttps://fountain.fm/episode/NFBJRwFDW34wNHkujo3e\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqs8wf09fvlkf6j2en75hy9cew6jxahnkv4m96njqllr9efjw6knevg3msfr4,49,49,0,0,2,
2026-03-27T16:14:13Z,e0b492269d802623b0139a5f92cf31a082cfc31d416b76a0974a08a62c12d03b,fountain_boost,Fountain,boost,npub15604np6ccsk7ugph4nrg7kyq7kpme9lmcn4l0q2xk4yd5d6puu2s00dr0u,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,237,232,0.98,sat math 0.98,Thank you gentlemen.\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqspfztxl4ue7r4tdvp0exzgpwy0ldkh6e2utfjnnlcw28fgm8dlawgzyqfmw,116,116,0,0,5,
2026-03-27T00:09:10Z,01aa4a72c4e6bf2746f2511cec707e802b6dd1b887261117f0fb24e8688e4e23,zap,nostr zaps,zap,npub18t2qv60gaf0h6glj78rey5lecrj35jjp2467cklvqjk5d28agxks66a04t,,,,,true,21,21,1.0,zap receipt,Great post 👍,0,0,21,0,0,0
2026-03-26T23:07:50Z,c275ad21b3a45d19821cc0db7327eef30b0aceeb322bccaf2bfc02238fa57b79,fountain_boost,Fountain,boost,npub1tan2cwtf8s7zxvck79qllzaa7smy03y9ftd50gk6jnag2htnslssyfhjmr,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,1000,980,0.98,sat math 0.98,Great Episode!! Loving the Bitcoin Meet up Farmers Markets!\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqsf2xx6u636d6gm0wzrgwygde3x0grl4kzwhc0e568kgskmzx26mlqjp4yrr,490,490,0,0,20,
2026-03-26T11:46:33Z,9ee1ddbb57da9b57d296ec07b025fc78312ade48cb231031bb88ffb9932bbfbc,fountain_boost,Fountain,boost,npub1phvflpwfkevj50jlvaw5lerl7avynpwt5tl9kpmt07kwmnsw04vqe9n97v,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,1000,980,0.98,sat math 0.98,"Another great episode.\n\nTo all Canadian Bitcoin meetup organizers, Toine from 256Heat is trying to get in contact with the all the meetups from Windsor to Ottawa. He's hoping to do a tour, selling his newest home miner.  Send me a DM for more information, or get in contact with Toine.\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqsxa00hravpn32lx4yan0nfhc3qjyfenapu7clrt30zw5nyygphejq3xn605",490,490,0,0,20,
2026-03-26T09:20:46Z,9e2ad3fe063d11f872783cad852d1ca97efdeaff192af6d0bb4b3724fe3f4281,fountain_boost,Fountain,boost,npub1z3h8afkwknffxyspvjde77sj6euy66rtyul7qlkl7f2ygktxdqasnn760f,,ALmlcUO8Jz2GtvYSbqBZ,005,"Local Bitcoiners • The Meetup Is the Farmer's Market: Kansas City, MO | Ep. 005",false,5000,4900,0.98,sat math 0.98,Tuesday April 21st 5:30 PM Lansing Builder's Exchange I'll be talking about why fiat money ruins the environment and how Bitcoin fixes this.\n\nhttps://fountain.fm/episode/ALmlcUO8Jz2GtvYSbqBZ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqsvq0u28nq76fdn99cqjwg5hpalch7usjvytswq0sxpjn0hdndzq2gqf8rna,2450,2450,0,0,100,
2026-03-24T05:09:39.442Z,,fountain_stream,Fountain,stream,npub1pgp72xqqlg75xwnct7ktu9a99fsxvsyje9rwy6a4dyhxsq4usx6svcv3tz,,PfxSpLSelb60eIHqjiSC,002,"Local Bitcoiners • Meetups are the Ultimate Web of Trust: Jersey City, NJ | Ep. 002",false,891,,,fountain supporters firestore,,436,437,0,0,18,
2026-03-24T04:30:15Z,a924ebd42240263aec80ba9023b64ff9c59e2aedb1279bf34a13b5b780197e29,zap,nostr zaps,zap,npub1pzej3dt6ql5xzzxh4lg9eg2yttr25zsft4s4fje0gdrmm64mmwvswqshxc,,,,,true,21,21,1.0,zap receipt,🤙🏼,0,0,21,0,0,0
2026-03-24T04:03:54Z,fef5819eca355c8733f90bf086e644f0d541b85451245ebed748d0b9250c260f,zap,nostr zaps,zap,npub1ljswqt5rr5hpd3ee86n4qp9uvqafk233wlsvndxu7sxg8q889fxse79q6n,,,,,true,42,42,1.0,zap receipt,"The biggest Bitcoin conference in the Pacific Northwest, Bitcoin Is For Everyone, is set for May 22nd and 23rd at Revolution Hall in Portland, Oregon. Tickets sales are live at Bitcoinisforeveryone.com Use promo code: NOSTRINSIDER for 21 percent off! ",0,0,42,0,0,0
2026-03-24T04:00:15Z,f4febf529dbfef9fb277a65f7548c771e59af5667853defc9b41bfa6ef15cf95,fountain_boost,Fountain,boost,npub1ljswqt5rr5hpd3ee86n4qp9uvqafk233wlsvndxu7sxg8q889fxse79q6n,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,6902,6764,0.98,sat math 0.98,"Hey Rev and the Local Bitcoiners crew! ⚡️ Bitcoin is for Everyone 2026, Portland's biggest Bitcoin event, is scheduled for May 22–23. Bitcoin Pizza Day workshops on Friday, main conference at Revolution Hall on Saturday. All skill levels, no hype. Listeners get 21 percent off with code NOSTRINSIDER 🧡 Tickets + meetup info: https://bitcoinisforeveryone.com\n\nSee you in Portland! 🌲🏔🌹",3382,3382,0,0,138,
2026-03-24T03:19:34.316Z,,fountain_stream,Fountain,stream,npub1pgp72xqqlg75xwnct7ktu9a99fsxvsyje9rwy6a4dyhxsq4usx6svcv3tz,,PyYiZvwjQw13umitWd3D,001,"001. Starting and Growing Meetups | Western MA and South Bend, IN",false,737,,,fountain supporters firestore,,361,361,0,0,15,
2026-03-24T02:20:58Z,83892963155b5e96bf8020e1c09ab897cbc9dabf7b7597d4376a2148acb2ba94,fountain_boost,Fountain,boost,,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,1000,980,0.98,sat math 0.98,Please shout-out my movie screening 4/24 6:30pm West Newton Cinema in MA\n\nhttps://app.evento.so/e/evt_G1wj8p2E1aeHhJVJ\n\n\n\nThanks!\n\n- Phil,490,490,0,0,20,
2026-03-24T01:03:42Z,687b261e5895f58602b87c6a859caee13d71c6056ea7fd4e9a8dd410be613f61,zap,nostr zaps,zap,npub1f5pre6wl6ad87vr4hr5wppqq30sh58m4p33mthnjreh03qadcajs7gwt3z,,,,,true,21,21,1.0,zap receipt,,0,0,21,0,0,0
2026-03-21T14:50:32Z,c85306a9ffb8b2668f4871d2a1c6d6f98225aa50902dc3a8c0d86a107907fb9c,fountain_boost,Fountain,boost,npub1xgyjasdztryl9sg6nfdm2wcj0j3qjs03sq7a0an32pg0lr5l6yaqxhgu7s,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,2100,2058,0.98,sat math 0.98,New Local Bitcoiners custom boost bot aggregates boosts under a single note so everyone can see our boosts in one place 🔥 \n\nBoost your local meetup and Rev will read it off on the next episode!\n\nhttps://fountain.fm/episode/RA7xsAHQKExrM4RcExQQ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqsttvzl86aa79fec43ywk5r390mgtjhxlhsrnylskm0mda6t4ejk2sd6ahds,1029,1029,0,0,42,
2026-03-21T13:54:03Z,4207b3d6a385ddc145ef773434efe66b240f9bcb447c603ce4318ee99ec16af4,keysend,PodcastGuru,boost,,Sir Spencer,RA7xsAHQKExrM4RcExQQ,004,"Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,420,391,1.0,keysend boostagram,Testing for Reed from Podcast Guru 🫡,206,206,0,0,8,
2026-03-21T11:50:34Z,eee64cc26be0c87041be09b321bfcdd643d09a5ff4baa0ba910a74236aaa9c6f,fountain_boost,Fountain,boost,npub1xgyjasdztryl9sg6nfdm2wcj0j3qjs03sq7a0an32pg0lr5l6yaqxhgu7s,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,2100,2058,0.98,sat math 0.98,Unbiased opinion - this was a great rip!\n\nhttps://fountain.fm/episode/RA7xsAHQKExrM4RcExQQ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqst6da67hsxgnc38rwvfudmfch0g6tsjcny6l3p0er7w82r9svrpkqhy22nr,1029,1029,0,0,42,
2026-03-19T10:20:32Z,cd96c219390cbb0f8f79fb1f88672b1363b2d46d0821f6c9c3f3af40cf8ae5ab,fountain_boost,Fountain,boost,,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,500,490,0.98,sat math 0.98,Great pod. I'm hoping I can run a meetup in my area soon.,245,245,0,0,10,
2026-03-18T21:00:27Z,c656f9491f7a8088dd3bb6eff287e87ceb36774e7fe07a96ebe48f03a1ec3ae8,fountain_boost,Fountain,boost,npub1h6dm833nvxz8ykmp3me6uf46agyjwgc535jfn6ew5gzl8rmmtxdq4ysge0,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,1000,980,0.98,sat math 0.98,Another amazing inspiration. Keep building. Many thanks.\n\nhttps://fountain.fm/episode/RA7xsAHQKExrM4RcExQQ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqstduhkhueutajlczqmpkrkdt0c2j2dg3hmdwakrnnuxjqaehtvg6c999xf3,490,490,0,0,20,
2026-03-18T19:53:01Z,87e16dcdc05506303874606c4f39138d21ea270df221a77dfe807d93e9fbfdff,fountain_boost,Fountain,boost,npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,133,130,0.98,sat math 0.98,"🎯 help you bring ideas into reality \nThat's one thing I've struggled with, I've got lots of good ideas but I need assistance and assistants 🤭 to help me move forward to completion\n\nhttps://fountain.fm/episode/RA7xsAHQKExrM4RcExQQ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqsqm5dcjd87rxqwdyvct2elnjqrznvtn75e42rrs5gkap8ev24w75qc2cjfn",65,65,0,0,3,
2026-03-18T19:45:47Z,5758da266c9bdc71e2448d6caad1aa72cc5544150750601bb9b5b000c9d84585,fountain_boost,Fountain,boost,npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,133,130,0.98,sat math 0.98,"What I would like to see more Nostr apps doing is hiding the fact that they are Nostr apps. Just obscure it away so normal people think it's a normal app, and not a power app. And let the features and usability make them a fan without them realizing it\n\nhttps://fountain.fm/episode/RA7xsAHQKExrM4RcExQQ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqs844x8g2zxdch2n7jec33uddh6ujc60h2pmde355w7lyq8c8ck9lsu0wn9d",65,65,0,0,3,
2026-03-18T19:42:49Z,aca52b932cedc2a8d6dbbda653caee863e5f539852ea0e323e970c1a9758d213,fountain_boost,Fountain,boost,npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,133,130,0.98,sat math 0.98,Custom scripts for everybody! 🥳🥳\n\nhttps://fountain.fm/episode/RA7xsAHQKExrM4RcExQQ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqsyql503fyp40n3stlyytmtygthkcyq9j8ncast57fu5250x43nx5cccca4g,65,65,0,0,3,
2026-03-18T19:40:54Z,49c573186ba510d73fcf2ba4bf27df2e963e530ec17287ed5e1bd5631ed2443a,fountain_boost,Fountain,boost,npub15wzuy60l6p2kg8pr2juvw4jw0ctaexyyar8qzamcvwx4kk6pdcvq07skp8,,RA7xsAHQKExrM4RcExQQ,004,"Local Bitcoiners • Cypherpunks Write Code: AI, Meetups & the Meshtadel | Ep. 004",false,133,130,0.98,sat math 0.98,"Ya there's definitely nothing wrong with waiting. 6 to 12 months from now it will be much more capable, and in order of magnitude easier to set up\n\nhttps://fountain.fm/episode/RA7xsAHQKExrM4RcExQQ\n\nnostr:nevent1qvzqqqpxqupzpwrxeemtukuzv62esqjgxg4cmaxrs9sgl7j6tdrufuaturv0wea9qqst9x7lyxhk4su77vv66kmukmmmzju9l0y9hvt2th0qx0ku7cm5azq0k6ssh",65,65,0,0,3,
